,Unnamed: 0,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Y,X
8237,8237,Paris169,48.88769555166141,2.3489911701636674,La Table d'Eugène,48.891263725970326,2.347179485229372,French Restaurant,5493031.094046774,-426401.66698647756
8246,8246,Paris169,48.88769555166141,2.3489911701636674,L'Été en Pente Douce,48.88639111260996,2.3450357924000254,French Restaurant,5492517.871832601,-426649.5480706461
8247,8247,Paris169,48.88769555166141,2.3489911701636674,Les Trois Frères,48.88763758610936,2.3534482661698037,French Restaurant,5492552.01476701,-426011.7101297056
8254,8254,Paris169,48.88769555166141,2.3489911701636674,La halte du Sacré Coeur,48.889299323896246,2.34450736961883,French Restaurant,5492846.527151187,-426633.64767415135
8256,8256,Paris169,48.88769555166141,2.3489911701636674,Cabanon de la Butte,48.88663067836186,2.3445265723930593,French Restaurant,5492550.699974058,-426682.2550571192
8258,8258,Paris169,48.88769555166141,2.3489911701636674,Au Fond du Bar,48.89049813237218,2.348381195041699,French Restaurant,5492931.447286129,-426328.23924742884
8278,8278,Paris169,48.88769555166141,2.3489911701636674,Le Pot-Potin de L'Été,48.88639973161989,2.345017392100844,French Restaurant,5492519.053893172,-426650.73062423314
8279,8279,Paris169,48.88769555166141,2.3489911701636674,Le Coin des Amis,48.89022526774597,2.3433935727756747,French Restaurant,5492962.853017948,-426697.64666250243
8307,8307,Paris170,48.88888261313984,2.359639280369197,Les Routiers,48.88794318938813,2.359872643256878,French Restaurant,5492506.550569132,-425536.72611545026
8313,8313,Paris170,48.88888261313984,2.359639280369197,La Vieille Pie,48.88988314273154,2.36306723691112,French Restaurant,5492682.005399493,-425267.07972266653
8322,8322,Paris170,48.88888261313984,2.359639280369197,Les Trois Frères,48.88763758610936,2.3534482661698037,French Restaurant,5492552.01476701,-426011.7101297056
8343,8343,Paris170,48.88888261313984,2.359639280369197,Brasserie L'Olive,48.890599397179614,2.3614194989204407,French Restaurant,5492781.674574576,-425374.02784554206
8380,8380,Paris172,48.89125384936485,2.38093758940134,Le Bellerive,48.88812223778275,2.3772770538926125,French Restaurant,5492311.718925849,-424262.0851962636
8396,8396,Paris172,48.89125384936485,2.38093758940134,La Violette,48.895476876636295,2.383057882263913,French Restaurant,5493055.132586096,-423702.4245923215
8434,8434,Paris173,48.89243802379573,2.391587787215394,Le Balcon,48.892034,2.39342,French Restaurant,5492546.17980628,-423009.9081487777
8452,8452,Paris174,48.893621235561895,2.4022386798860103,Les Pantins,48.895529855160206,2.401964223702956,French Restaurant,5492828.274914511,-422320.6300107336
8454,8454,Paris174,48.893621235561895,2.4022386798860103,Le Quotidien,48.89642240843565,2.401531264185905,French Restaurant,5492932.466122405,-422335.5999446276
8462,8462,Paris174,48.893621235561895,2.4022386798860103,Tchao Pantin,48.894037,2.404277,French Restaurant,5492634.470589069,-422179.5609074697
8464,8464,Paris174,48.893621235561895,2.4022386798860103,Le Gévaudan,48.89454413619258,2.405445134142254,French Restaurant,5492676.280187101,-422084.7865477778
8476,8476,Paris174,48.893621235561895,2.4022386798860103,L'Espace Pantin,48.89749042690335,2.4050781046622784,French Restaurant,5493007.146879224,-422056.6443519285
8483,8483,Paris175,48.88722907606196,2.2888724947680705,Le Bistrot Goupil,48.884429,2.2892200000000003,French Restaurant,5492991.855302419,-430763.5127805817
8489,8489,Paris175,48.88722907606196,2.2888724947680705,L'Audacieux,48.88983366285915,2.284271579424328,French Restaurant,5493651.915341765,-431023.1992568255
8492,8492,Paris175,48.88722907606196,2.2888724947680705,Cornelius,48.890074868225355,2.2885761139213847,French Restaurant,5493625.185969937,-430704.26482484106
8494,8494,Paris175,48.88722907606196,2.2888724947680705,Le Petit Champerret,48.884595000000004,2.291075,French Restaurant,5492987.216029057,-430624.88801697944
8496,8496,Paris175,48.88722907606196,2.2888724947680705,L'entredgeu,48.884790441812505,2.2914243561297147,French Restaurant,5493004.52722234,-430595.690827542
8497,8497,Paris175,48.88722907606196,2.2888724947680705,L'Idée,48.886123914855354,2.283914364069676,French Restaurant,5493245.460337484,-431119.1510439756
8509,8509,Paris175,48.88722907606196,2.2888724947680705,Espace Saint-Cyr,48.885687396662156,2.291809510285555,French Restaurant,5493099.0942395,-430550.67704551015
8535,8535,Paris175,48.88722907606196,2.2888724947680705,Anatole,48.890699894105786,2.286226163298025,French Restaurant,5493723.588456821,-430864.1306081336
8538,8538,Paris176,48.8884216804934,2.2995179907136065,Petrus,48.88510159543429,2.2964397801024248,French Restaurant,5492976.755147735,-430223.4818067051
8541,8541,Paris176,48.8884216804934,2.2995179907136065,Phébé,48.88560867072629,2.296531620153777,French Restaurant,5493031.779866957,-430207.2342019334
8552,8552,Paris176,48.8884216804934,2.2995179907136065,Villa Pereire,48.88543699700009,2.297806317339691,French Restaurant,5492996.951774081,-430117.35354513687
8562,8562,Paris176,48.8884216804934,2.2995179907136065,Cap,48.887794,2.305784,French Restaurant,5493159.085998432,-429490.31475782825
8587,8587,Paris176,48.8884216804934,2.2995179907136065,Bouquet Wagram,48.8851128868578,2.303021103143692,French Restaurant,5492896.377398609,-429742.53296388313
8601,8601,Paris177,48.88961332341147,2.3101641861113538,La Fourchette du Printemps,48.8876786249741,2.310263013787335,French Restaurant,5493090.791528539,-429165.32734242815
8603,8603,Paris177,48.88961332341147,2.3101641861113538,Le Bouchon et l'Assiette,48.88636978681535,2.312628532157171,French Restaurant,5492916.5107176835,-429017.1351671596
8606,8606,Paris177,48.88961332341147,2.3101641861113538,Cap,48.887794,2.305784,French Restaurant,5493159.085998432,-429490.31475782825
8617,8617,Paris177,48.88961332341147,2.3101641861113538,Café Iguana,48.88787484549997,2.3116750372534907,French Restaurant,5493095.028024661,-429058.5031578279
8618,8618,Paris177,48.88961332341147,2.3101641861113538,Au Petit Chavignol,48.88555128256012,2.310148035282495,French Restaurant,5492856.588236514,-429213.7019535587
8621,8621,Paris177,48.88961332341147,2.3101641861113538,Le P'tit Musset,48.88675272506168,2.313089784229922,French Restaurant,5492953.210882537,-428976.24902035063
8624,8624,Paris177,48.88961332341147,2.3101641861113538,Chez Christophe,48.88882294595717,2.3158526734067446,French Restaurant,5493148.285672974,-428735.55160963966
8635,8635,Paris178,48.89080400465756,2.3208110804562123,Le 975,48.891987796618025,2.3223685465499755,French Restaurant,5493418.143340243,-428200.20958848635
8639,8639,Paris178,48.89080400465756,2.3208110804562123,Coretta,48.89038202837147,2.3172375203022977,French Restaurant,5493303.820136958,-428605.11917645705
8641,8641,Paris178,48.89080400465756,2.3208110804562123,Le Mercier,48.88879777517071,2.320124139724998,French Restaurant,5493092.597753275,-428424.033117153
8642,8642,Paris178,48.89080400465756,2.3208110804562123,L'Envie du Jour,48.888828061867855,2.3180502475866445,French Restaurant,5493121.634196761,-428574.9431563803
8648,8648,Paris178,48.89080400465756,2.3208110804562123,Les Puces des Batignolles,48.88803,2.3210759999999997,French Restaurant,5492995.771345554,-428368.9237922237
8651,8651,Paris178,48.89080400465756,2.3208110804562123,Pignon,48.888433546262654,2.317065149545669,French Restaurant,5493090.137198225,-428654.30511769094
8652,8652,Paris178,48.89080400465756,2.3208110804562123,Gaston,48.888508853021996,2.3172067714767013,French Restaurant,5493096.724291491,-428642.54649532144
8653,8653,Paris178,48.89080400465756,2.3208110804562123,Le Festiv',48.892556753876775,2.3248193754404314,French Restaurant,5493450.824390358,-428010.530487919
8657,8657,Paris178,48.89080400465756,2.3208110804562123,Comme Chez Maman,48.88756021106046,2.31816770456579,French Restaurant,5492979.749653475,-428590.1741589005
8673,8673,Paris178,48.89080400465756,2.3208110804562123,Legendre Idéal,48.88734552928243,2.3197276401077565,French Restaurant,5492936.653349415,-428480.26338489586
8674,8674,Paris178,48.89080400465756,2.3208110804562123,Le Costaud des Batignolles,48.8883734238598,2.3173543245063604,French Restaurant,5493079.89639578,-428634.3125714621
8676,8676,Paris178,48.89080400465756,2.3208110804562123,Les Puces des Batignolles #2,48.887734287654936,2.320386256987257,French Restaurant,5492971.55781175,-428424.8564951208
8681,8681,Paris178,48.89080400465756,2.3208110804562123,Barklay's,48.89039956156218,2.3265732644337347,French Restaurant,5493190.181326043,-427922.92075651314
8691,8691,Paris179,48.891993724073245,2.331458673242856,Le Square Marcadet,48.89215936706744,2.3313561357161348,French Restaurant,5493325.922063893,-427540.5700350682
8710,8710,Paris179,48.891993724073245,2.331458673242856,Au Bon Coin,48.89297610929511,2.3377369344234467,French Restaurant,5493337.471365835,-427059.2241465186
8713,8713,Paris179,48.891993724073245,2.331458673242856,Au Pied du Sacré Coeur,48.89026404839503,2.3357914466559437,French Restaurant,5493061.131747233,-427252.17568710225
8715,8715,Paris179,48.891993724073245,2.331458673242856,Le Festiv',48.892556753876775,2.3248193754404314,French Restaurant,5493450.824390358,-428010.530487919
8718,8718,Paris179,48.891993724073245,2.331458673242856,Café de la Butte,48.889542411704426,2.336670792509417,French Restaurant,5492970.326771555,-427201.48114068084
8720,8720,Paris179,48.891993724073245,2.331458673242856,Montcalm,48.892851,2.3370599999999997,French Restaurant,5493331.98400654,-427111.0103905286
8723,8723,Paris179,48.891993724073245,2.331458673242856,Sens Uniques,48.88981663361389,2.3339285188834005,French Restaurant,5493034.614442204,-427396.63462369423
8728,8728,Paris179,48.891993724073245,2.331458673242856,Barklay's,48.89039956156218,2.3265732644337347,French Restaurant,5493190.181326043,-427922.92075651314
8729,8729,Paris179,48.891993724073245,2.331458673242856,Bistrot du Maquis,48.889552545591066,2.336281965622632,French Restaurant,5492976.257439575,-427229.6912134065
8732,8732,Paris179,48.891993724073245,2.331458673242856,Le Cepage Montmartrois,48.889599,2.3358369999999997,French Restaurant,5492986.9054807415,-427261.32052957325
8743,8743,Paris180,48.893182481500176,2.3421069639657333,Le Sarment de Montmartre,48.89121063110434,2.3438117308161965,French Restaurant,5493066.827651801,-426648.63713107316
8746,8746,Paris180,48.893182481500176,2.3421069639657333,Le Réciproque,48.891726,2.3458490000000003,French Restaurant,5493098.736442128,-426490.18096902233
8748,8748,Paris180,48.893182481500176,2.3421069639657333,Uptown,48.89062094554432,2.341262698173523,French Restaurant,5493033.017367659,-426845.86800791195
8752,8752,Paris180,48.893182481500176,2.3421069639657333,Au Bon Coin,48.89297610929511,2.3377369344234467,French Restaurant,5493337.471365835,-427059.2241465186
8754,8754,Paris180,48.893182481500176,2.3421069639657333,La Table d'Eugène,48.891263725970326,2.347179485229372,French Restaurant,5493031.094046774,-426401.66698647756
8826,8826,Paris182,48.89555710975485,2.3634056371968266,L'esplanade,48.89681074201343,2.3699404104037565,French Restaurant,5493364.557029968,-424635.48900143174
8844,8844,Paris183,48.89674298026642,2.374056018692788,L'esplanade,48.89681074201343,2.3699404104037565,French Restaurant,5493364.557029968,-424635.48900143174
8847,8847,Paris183,48.89674298026642,2.374056018692788,Le Ney,48.89869052752893,2.3685195827208942,French Restaurant,5493590.293873589,-424704.0900064503
8862,8862,Paris184,48.8979278881569,2.3847070961004744,Au Cochon de Lait,48.89673323760781,2.3846066512309787,French Restaurant,5493175.216963188,-423565.84204481763
8864,8864,Paris184,48.8979278881569,2.3847070961004744,La Violette,48.895476876636295,2.383057882263913,French Restaurant,5493055.132586096,-423702.4245923215
8883,8883,Paris184,48.8979278881569,2.3847070961004744,Au Comptoir du Temps,48.89737736276982,2.3852703005428464,French Restaurant,5493238.390105295,-423505.3420133408
8885,8885,Paris184,48.8979278881569,2.3847070961004744,La Chope de Corentin,48.895621000000006,2.3832232999999996,French Restaurant,5493069.058821784,-423687.6508618399
8900,8900,Paris185,48.89911183326849,2.3953588689131844,L'Orange Bleue,48.902456470892865,2.3915164382843845,French Restaurant,5493724.073115875,-422954.34484127397
8909,8909,Paris186,48.89509751349936,2.3032757744107117,Carpe Diem,48.898565000000005,2.303146,French Restaurant,5494384.796377338,-429480.4597076585
8916,8916,Paris186,48.89509751349936,2.3032757744107117,La Barrière De Clichy Restaurant,48.89639799713604,2.308460623025894,French Restaurant,5494078.897196428,-429133.09083544184
8944,8944,Paris187,48.89628892910034,2.3139235450131497,Le Stendhal,48.898964,2.3127625,French Restaurant,5494309.804361782,-428770.71236202354
8946,8946,Paris187,48.89628892910034,2.3139235450131497,Door's,48.89792992858631,2.310274544084748,French Restaurant,5494226.096178619,-428971.8305676477
8949,8949,Paris187,48.89628892910034,2.3139235450131497,La Barrière De Clichy Restaurant,48.89639799713604,2.308460623025894,French Restaurant,5494078.897196428,-429133.09083544184
8965,8965,Paris188,48.89747938275743,2.3245720146065763,L'Avenue,48.897597828030655,2.32930339284356,French Restaurant,5493953.695605993,-427588.44281815714
8988,8988,Paris189,48.89866887431225,2.335221182685352,La Péricole,48.90305708476237,2.33649316706858,French Restaurant,5494469.446679857,-426960.99664089875
8992,8992,Paris189,48.89866887431225,2.335221182685352,L'Avenue,48.897597828030655,2.32930339284356,French Restaurant,5493953.695605993,-427588.44281815714
9010,9010,Paris190,48.89985740360635,2.345871048743627,Chez Louisette,48.90300664948553,2.3438126166899886,French Restaurant,5494373.382308648,-426427.4747892418
9045,9045,Paris192,48.902231574779606,2.367172872774124,Le Ney,48.89869052752893,2.3685195827208942,French Restaurant,5493590.293873589,-424704.0900064503
9060,9060,Paris193,48.90341721634256,2.3778248297334903,Les Docks,48.90237705430491,2.3760930728174943,French Restaurant,5493905.256147972,-424082.09058762144
9079,9079,Paris194,48.902964503971575,2.3176837804252903,Arvern,48.90076893210399,2.3156598475586767,French Restaurant,5494473.829554581,-428525.22390715743
9085,9085,Paris195,48.90415472986693,2.328333825816582,Atlantic,48.904400961824074,2.3287413074149272,French Restaurant,5494714.178506918,-427501.81385386374
9092,9092,Paris195,48.90415472986693,2.328333825816582,Café de l'Avenir,48.90612501542447,2.332298227075437,French Restaurant,5494861.135720242,-427209.7472553046
9106,9106,Paris196,48.90534399338797,2.338984569736726,Ma Cocotte,48.90333693881046,2.3393395543098454,French Restaurant,5494465.252554323,-426747.90553966875
9110,9110,Paris196,48.90534399338797,2.338984569736726,La Péricole,48.90305708476237,2.33649316706858,French Restaurant,5494469.446679857,-426960.99664089875
9117,9117,Paris196,48.90534399338797,2.338984569736726,Chez Louisette,48.90300664948553,2.3438126166899886,French Restaurant,5494373.382308648,-426427.4747892418
9123,9123,Paris196,48.90534399338797,2.338984569736726,Café de l'Avenir,48.90612501542447,2.332298227075437,French Restaurant,5494861.135720242,-427209.7472553046
9130,9130,Paris197,48.906532294376326,2.349636011679574,Le Comptoir,48.907468671495884,2.344114294762485,French Restaurant,5494863.8798617935,-426321.80477422394
9140,9140,Paris198,48.90771963267376,2.360288151138724,Chez Papa,48.90484370551072,2.3590779304504395,Southwestern French Restaurant,5494388.334858114,-425278.3968605035
